name,id,date_start,date_end,region,type,event,draw,round,score
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,20,Finals,21-1621-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,20,Winner,21-1121-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,20,Finals,21-821-17
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,21-521-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-821-5
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Semi Finals,21-1721-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,14-2121-1621-17
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-621-5
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Finals,21-721-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,23-2121-9
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-721-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Semi Finals,21-1521-9
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-1621-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,21-921-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Winner,21-1621-8
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-1621-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,21-1021-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-621-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Semi Finals,21-921-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-621-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,21-1121-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Finals,12-2121-1621-18
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-221-5
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,12-2121-1821-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Semi Finals,21-921-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Round 2,21-1121-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,21,Quarter Finals,21-1321-9
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Semi Finals,21-821-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Quarter Finals,21-621-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Finals,21-1221-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Semi Finals,13-2121-1721-16
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Quarter Finals,21-1521-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Winner,21-1121-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Quarter Finals,21-1421-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Semi Finals,21-921-15
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Finals,22-2021-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Quarter Finals,21-1321-8
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,22,Semi Finals,21-521-19
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Semi Finals,15-2121-1222-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Finals,24-2222-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Semi Finals,21-1821-17
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Quarter Finals,21-2321-1221-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Winner,21-1722-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Quarter Finals,21-721-9
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Semi Finals,21-722-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Finals,21-2321-1821-19
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,29,Semi Finals,21-721-4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Semi Finals,21-1021-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Finals,21-1614-2121-18
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Semi Finals,21-921-9
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Quarter Finals,21-521-3
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Winner,21-1921-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Quarter Finals,21-1121-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Semi Finals,21-621-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Finals,21-1321-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Quarter Finals,21-1421-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,30,Semi Finals,21-521-4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-921-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Semi Finals,21-821-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-921-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Round 2,21-1722-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Finals,21-1021-18
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-1621-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Semi Finals,15-2121-921-15
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,14-2121-1521-19
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Round 2,21-821-17
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Winner,21-1521-16
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Round 2,21-1321-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-421-5
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Semi Finals,21-1921-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-1021-17
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Finals,11-2121-1621-16
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Round 2,21-721-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-1821-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Semi Finals,21-1226-24
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,23,Quarter Finals,21-1121-11
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,32,Finals,21-1621-19
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,32,Semi Finals,15-2121-1721-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,32,Winner,14-2121-1121-15
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,32,Semi Finals,21-1914-2122-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,32,Finals,21-721-7
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Semi Finals,21-521-10
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Finals,21-1421-15
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Semi Finals,21-1221-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Winner,21-1722-20
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Quarter Finals,21-1121-14
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Semi Finals,21-1521-19
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Finals,21-921-13
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,33,Semi Finals,21-1821-6
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,27,Finals,21-1821-6
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,27,Winner,21-1321-12
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,27,Finals,21-1321-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-521-4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-1021-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Semi Finals,21-821-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-1421-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-521-5
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Finals,21-1121-16
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-1921-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-1321-17
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Semi Finals,21-821-16
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-1321-17
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Winner,21-1421-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-921-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,14-2121-1521-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-1321-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Semi Finals,12-2121-921-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-321-2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-1321-1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Finals,21-1521-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,13-2121-1121-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-1421-17
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Semi Finals,21-621-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Round 2,21-521-3
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,1,Quarter Finals,21-1914-2121-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Semi Finals,21-421-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,21-1421-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Finals,21-921-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,21-1621-18
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Semi Finals,21-921-4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,16-2121-621-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Winner,21-821-18
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,21-1921-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Semi Finals,21-021-0
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,21-1421-14
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Finals,21-621-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Quarter Finals,22-2021-17
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,2,Semi Finals,21-721-8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Finals,21-1921-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Semi Finals,21-821-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Quarter Finals,21-1721-16
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Winner,21-1821-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Quarter Finals,21-721-4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Semi Finals,21-721-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Finals,21-1321-14
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Quarter Finals,21-1821-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,3,Semi Finals,21-1821-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Semi Finals,21-421-8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Finals,21-1421-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Semi Finals,21-421-4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Quarter Finals,21-1021-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Winner,20-2221-1521-13
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Quarter Finals,21-828-3021-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Semi Finals,21-721-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Finals,21-1121-8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,4,Semi Finals,21-621-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GD U11 - Position 1-4,32,Finals,21-421-6
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GD U11 - Position 1-4,32,Winner,21-1221-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GD U11 - Position 1-4,32,Finals,21-1017-2121-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-1821-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1921-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-821-2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Semi Finals,21-1815-2121-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-1521-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1617-2122-20
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,24-2221-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 2,21-2321-1921-17
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Finals,26-2421-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-821-9
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1721-13
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-1521-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Semi Finals,21-1521-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-721-8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1221-11
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,18-2121-1821-18
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 2,21-921-8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Winner,21-1321-14
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 2,21-1621-15
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-921-4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1922-20
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-421-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Semi Finals,21-1321-7
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 2,21-1021-10
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-1921-19
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Quarter Finals,21-1521-16
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,9,Round 3,21-821-13
